Income,Expenses,Age,RiskTolerance,SIP,FD,Stocks
278034,101905,30,3,52838.700000000004,56361.28,66929.01999999999
199311,139749,23,2,14890.5,22633.56,22037.94
111084,77870,36,5,13285.6,6642.8,13285.600000000002
94569,70820,35,3,7124.700000000001,7599.68,9024.619999999999
107651,61763,23,4,16060.8,11930.880000000001,17896.32
491464,366477,61,1,24997.4,54994.28,44995.32000000001
306619,58603,42,5,99206.40000000001,49603.200000000004,99206.39999999997
355435,264934,31,4,31675.35,23530.260000000002,35295.39
43519,6240,48,3,11183.700000000003,11929.28,14166.019999999995
159733,106591,52,4,18599.699999999997,13816.92,20725.380000000005
410956,47983,65,2,90743.25,137929.74,134300.01
133351,80788,49,1,10512.6,23127.72,18922.68
127915,30456,26,2,24364.75,37034.42,36059.83
459906,75363,31,1,76908.6,169198.92,138435.48
443319,347080,36,4,33683.65,25022.14,37533.21
201536,84726,64,5,46724.0,23362.0,46724.0
461068,312445,23,1,29724.600000000002,65394.12,53504.27999999999
134550,52369,55,5,32872.4,16436.2,32872.399999999994
329475,33911,28,4,103447.4,76846.64,115269.96
288665,44123,27,3,73362.6,78253.44,92925.95999999999
57539,40464,62,5,6830.0,3415.0,6830.0
53576,8293,45,4,15849.05,11773.58,17660.370000000003
300947,74760,39,4,79165.45,58808.62,88212.93
45772,25951,47,4,6937.349999999999,5153.46,7730.190000000001
138212,110055,49,5,11262.800000000001,5631.400000000001,11262.799999999996
194185,51927,27,4,49790.299999999996,36987.08,55480.62000000001
381823,135328,22,2,61623.75,93668.1,91203.15
241795,110296,46,5,52599.600000000006,26299.800000000003,52599.59999999999
459219,88518,41,5,148280.4,74140.2,148280.40000000002
177625,54790,26,3,36850.50000000001,39307.200000000004,46677.299999999996
413861,207492,32,2,51592.25,78420.22,76356.53
460687,183976,34,4,96848.84999999999,71944.86,107917.29000000002
25224,18550,33,3,2002.2000000000003,2135.68,2536.1199999999994
29435,8479,69,1,4191.2,9220.64,7544.16
124395,40401,26,2,20998.5,31917.72,31077.78
421981,259464,34,1,32503.4,71507.48,58506.12000000001
450035,56382,21,3,118095.90000000002,125968.96,149588.13999999996
396675,269427,55,4,44536.799999999996,33084.48,49626.72000000001
59605,28490,56,4,10890.25,8089.900000000001,12134.849999999999
159787,67906,39,4,32158.35,23889.06,35833.59
307041,20437,35,4,100311.4,74517.04000000001,111775.56
343763,133680,24,2,52520.75,79831.54000000001,77730.70999999999
348964,33094,22,2,78967.5,120030.6,116871.9
479655,47137,29,5,173007.2,86503.6,173007.19999999998
128385,21365,55,5,42808.0,21404.0,42808.0
128363,48475,48,5,31955.2,15977.6,31955.200000000004
71567,23970,23,5,19038.8,9519.4,19038.800000000003
262178,193896,49,4,23898.699999999997,17753.32,26629.980000000003
206504,85662,22,5,48336.8,24168.4,48336.799999999996
24400,13846,49,4,3693.8999999999996,2744.04,4116.06
86300,25519,67,3,18234.300000000003,19449.920000000002,23096.779999999995
211195,132867,23,3,23498.400000000005,25064.96,29764.639999999992
354479,233629,65,5,48340.0,24170.0,48340.0
463432,108985,22,4,124056.45,92156.22,138234.33
289141,210982,56,3,23447.700000000004,25010.88,29700.419999999995
96151,35593,41,1,12111.6,26645.52,21800.88
278740,63384,67,5,86142.40000000001,43071.200000000004,86142.4
448243,167540,50,4,98246.04999999999,72982.78,109474.17000000001
250186,68175,24,2,45502.75,69164.18000000001,67344.06999999999
351384,150283,54,2,50275.25,76418.38,74407.37
95714,20816,25,2,18724.5,28461.24,27712.26
245454,151692,60,3,28128.600000000006,30003.84,35629.56
203158,76646,32,2,31628.0,48074.56,46809.44
92149,42087,34,3,15018.600000000002,16019.84,19023.559999999994
350557,102743,66,4,86734.9,64431.64,96647.46
265317,54389,30,2,52732.0,80152.64,78043.36
401427,276881,35,4,43591.1,32381.960000000003,48572.93999999999
323046,10606,46,2,78110.0,118727.2,115602.8
195758,126914,25,3,20653.200000000004,22030.08,26160.719999999994
152167,90747,66,4,21497.0,15969.2,23953.8
42065,21076,52,4,7346.15,5457.14,8185.71
423303,272826,68,2,37619.25,57181.26,55676.49
368832,108508,24,1,52064.8,114542.56,93716.64000000001
145300,62398,40,1,16580.4,36476.88,29844.72000000001
92620,48848,35,4,15320.199999999999,11380.720000000001,17071.08
353735,82564,68,5,108468.40000000001,54234.200000000004,108468.39999999997
35523,25070,68,4,3658.5499999999997,2717.78,4076.6700000000005
284343,172279,53,3,33619.200000000004,35860.48,42584.319999999985
391692,231403,20,4,56101.149999999994,41675.14,62512.71000000001
381672,264074,35,4,41159.299999999996,30575.48,45863.220000000016
97977,35189,32,5,25115.2,12557.6,25115.200000000004
409139,255706,46,2,38358.25,58304.54,56770.21
46633,15939,44,3,9208.2,9822.08,11663.72
225454,100534,68,1,24984.0,54964.8,44971.2
276463,188472,23,2,21997.75,33436.58,32556.67
127696,34552,50,2,23286.0,35394.72,34463.28
438101,206020,34,5,92832.40000000001,46416.200000000004,92832.39999999997
66075,25027,67,3,12314.400000000001,13135.36,15598.239999999998
227452,153705,59,5,29498.800000000003,14749.400000000001,29498.799999999996
247101,159903,63,4,30519.3,22671.48,34007.22
65197,6782,44,4,20445.25,15187.9,22781.85
455383,9412,60,5,178388.40000000002,89194.20000000001,178388.39999999997
341831,118043,67,2,55947.0,85039.44,82801.56
231206,63190,28,4,58805.6,43684.16,65526.23999999999
143678,38238,25,4,36904.0,27414.4,41121.6
385515,80822,41,2,76173.25,115783.34,112736.41
293214,164163,38,4,45167.85,33553.26,50329.88999999999
328851,197097,66,3,39526.200000000004,42161.28,50066.51999999999
322521,200883,48,1,24327.600000000002,53520.72,43789.67999999999
284877,205675,62,5,31680.800000000003,15840.400000000001,31680.799999999996
441869,263054,62,4,62585.24999999999,46491.9,69737.85
396147,262176,62,5,53588.4,26794.2,53588.40000000001
65256,32518,46,4,11458.3,8511.880000000001,12767.82
435384,320617,21,1,22953.4,50497.48,41316.12
353320,270554,34,5,33106.4,16553.2,33106.399999999994
130100,81721,35,2,12094.75,18384.02,17900.23
430137,99123,48,1,66202.8,145646.16,119165.04000000001
412289,156981,46,1,51061.600000000006,112335.52,91910.87999999999
412078,136020,51,2,69014.5,104902.04000000001,102141.45999999999
310618,131367,66,4,62737.85,46605.26,69907.88999999998
132298,24309,46,4,37796.149999999994,28077.14,42115.71000000001
387162,168082,35,2,54770.0,83250.4,81059.6
290685,153993,53,1,27338.4,60144.48,49209.12
322293,189570,50,5,53089.200000000004,26544.600000000002,53089.19999999998
194268,135174,55,2,14773.5,22455.72,21864.78
105521,9174,53,4,33721.45,25050.22,37575.33
397450,266567,26,2,32720.75,49735.54,48426.71
258615,14890,32,1,48745.0,107239.0,87741.0
47230,21466,48,1,5152.8,11336.16,9275.04
309876,143447,49,5,66571.6,33285.8,66571.59999999999
299995,31600,25,5,107358.0,53679.0,107358.0
64777,10489,30,4,19000.8,14114.880000000001,21172.319999999996
421911,264918,58,3,47097.90000000001,50237.76,59657.33999999999
177422,16355,50,2,40266.75,61205.46,59594.79
168216,75779,68,1,18487.4,40672.28,33277.32000000001
292738,220139,46,5,29039.600000000002,14519.800000000001,29039.59999999999
168064,101059,69,3,20101.500000000004,21441.600000000002,25461.899999999998
342580,130039,40,5,85016.40000000001,42508.200000000004,85016.4
426258,294721,47,1,26307.4,57876.28,47353.32000000001
109425,39762,65,4,24382.05,18112.38,27168.569999999996
224376,137083,44,1,17458.600000000002,38408.92,31425.479999999996
318980,66557,65,3,75726.90000000001,80775.36,95920.73999999998
121751,29281,32,5,36988.0,18494.0,36988.0
175531,69589,28,4,37079.7,27544.920000000002,41317.380000000005
377301,140250,20,5,94820.40000000001,47410.200000000004,94820.39999999997
165900,11149,20,1,30950.2,68090.44,55710.36
442234,320925,36,3,36392.700000000004,38818.88,46097.41999999999
484668,327704,21,1,31392.800000000003,69064.16,56507.03999999999
246233,45372,41,4,70301.34999999999,52223.86,78335.79000000001
116628,5982,32,4,38726.1,28767.960000000003,43151.93999999999
405312,208361,57,5,78780.40000000001,39390.200000000004,78780.4
392473,305938,37,5,34614.0,17307.0,34614.0
133684,74131,58,4,20843.55,15483.78,23225.67
66086,6882,26,2,14801.0,22497.52,21905.48
138058,62440,40,5,30247.2,15123.6,30247.200000000004
276799,174132,31,5,41066.8,20533.4,41066.799999999996
73350,16243,68,3,17132.100000000002,18274.24,21700.659999999993
128903,90122,58,3,11634.300000000001,12409.92,14736.779999999997
135571,11663,65,2,30977.0,47085.04,45845.96
416805,106945,60,2,77465.0,117746.8,114648.2
409368,85110,31,1,64851.600000000006,142673.52,116732.88
287311,48743,25,4,83498.79999999999,62027.68,93041.52000000002
434203,87074,66,5,138851.6,69425.8,138851.59999999998
398228,95902,29,5,120930.40000000001,60465.200000000004,120930.39999999997
255970,188933,31,1,13407.400000000001,29496.28,24133.32
151648,77799,43,5,29539.600000000002,14769.800000000001,29539.59999999999
342031,161009,28,2,45255.5,68788.36,66978.14
245408,188785,58,2,14155.75,21516.74,20950.51
188747,95461,24,3,27985.800000000003,29851.52,35448.67999999999
434147,74619,64,1,71905.6,158192.32,129430.08000000002
478992,315359,34,2,40908.25,62180.54,60544.21
46617,18573,21,5,11217.6,5608.8,11217.600000000002
266130,191278,60,2,18713.0,28443.760000000002,27695.239999999998
467974,310052,48,2,39480.5,60010.36,58431.14
489022,23839,34,4,162814.05,120947.58,181421.37
355507,122379,32,5,93251.20000000001,46625.600000000006,93251.19999999998
308232,111110,63,2,49280.5,74906.36,72935.14
233800,110780,42,1,24604.0,54128.8,44287.2
58703,25614,27,3,9926.7,10588.48,12573.82
195363,37891,69,3,47241.600000000006,50391.04,59839.35999999999
447590,44293,64,1,80659.40000000001,177450.68,145186.91999999998
275420,155301,37,4,42041.649999999994,31230.940000000002,46846.41
403151,67742,56,5,134163.6,67081.8,134163.59999999998
200193,28291,58,5,68760.8,34380.4,68760.79999999999
288030,18672,64,5,107743.20000000001,53871.600000000006,107743.19999999998
129306,79928,68,2,12344.5,18763.64,18269.86
263447,133686,62,1,25952.2,57094.840000000004,46713.96
385402,100386,31,1,57003.200000000004,125407.04,102605.76
460875,164540,47,2,74083.75,112607.3,109643.95
384687,242921,44,2,35441.5,53871.08,52453.42
326481,9932,33,4,110792.15,82302.74,123454.11
171816,136060,36,3,10726.800000000001,11441.92,13587.279999999997
403148,302078,62,2,25267.5,38406.6,37395.9
163533,114502,20,3,14709.300000000003,15689.92,18631.78
303710,50006,37,2,63426.0,96407.52,93870.48
66064,36469,39,4,10358.25,7694.7,11542.05
202837,39904,35,4,57026.549999999996,42362.58,63543.87000000001
214277,143030,52,3,21374.100000000002,22799.04,27073.859999999993
491712,203823,65,5,115155.6,57577.8,115155.59999999999
170700,5296,27,3,49621.200000000004,52929.28,62853.51999999999
268016,149626,37,2,29597.5,44988.2,43804.3
154618,51622,23,2,25749.0,39138.48,38108.52
440919,139736,58,5,120473.20000000001,60236.600000000006,120473.19999999998
455535,126600,31,3,98680.50000000001,105259.2,124995.3
496488,386756,26,5,43892.8,21946.4,43892.799999999996
394542,68747,25,4,114028.25,84706.7,127060.05
326914,144009,24,3,54871.50000000001,58529.6,69503.9
386964,218213,67,3,50625.30000000001,54000.32,64125.37999999998
26493,21118,50,1,1075.0,2365.0,1935.0
119057,17501,27,5,40622.4,20311.2,40622.399999999994
460459,257868,44,5,81036.40000000001,40518.200000000004,81036.4
263724,75681,41,5,75217.2,37608.6,75217.20000000001
122475,78711,65,3,13129.200000000003,14004.48,16630.319999999996
35451,9936,29,3,7654.500000000001,8164.8,9695.7
96969,6369,55,3,27180.000000000004,28992.0,34428.0
290260,179759,30,4,38675.35,28730.260000000002,43095.38999999999
418580,201698,43,5,86752.8,43376.4,86752.79999999999
375064,234973,31,3,42027.3,44829.12,53234.579999999994
424624,88274,25,3,100905.00000000001,107632.0,127813.0
359107,20360,63,3,101624.10000000002,108399.04000000001,128723.85999999996
430063,314709,68,3,34606.200000000004,36913.28,43834.51999999999
353126,218465,62,3,40398.3,43091.520000000004,51171.17999999999
202564,57672,44,2,36223.0,55058.96,53610.04
76849,28488,48,5,19344.4,9672.2,19344.399999999998
118563,72192,31,3,13911.300000000003,14838.720000000001,17620.979999999996
222521,78509,35,4,50404.2,37443.12,56164.68
62392,18305,29,5,17634.8,8817.4,17634.800000000003
363323,112864,44,3,75137.70000000001,80146.88,95174.41999999998
23979,18575,55,2,1351.0,2053.52,1999.48
432774,304961,43,5,51125.200000000004,25562.600000000002,51125.19999999998
320298,168344,47,5,60781.600000000006,30390.800000000003,60781.59999999999
157666,18185,48,1,27896.2,61371.64,50213.16
430785,336897,52,2,23472.0,35677.44,34738.56
39804,15750,21,4,8418.9,6254.04,9381.060000000001
224490,67068,68,5,62968.8,31484.4,62968.799999999996
142750,37601,53,5,42059.600000000006,21029.800000000003,42059.59999999999
183441,49617,31,1,26764.800000000003,58882.56,48176.64
297461,61109,50,3,70905.6,75632.64,89813.76
61239,27168,54,1,6814.200000000001,14991.24,12265.56
424295,7884,41,4,145743.84999999998,108266.86,162400.29000000004
223803,72787,52,5,60406.4,30203.2,60406.40000000001
134297,17815,45,4,40768.7,30285.32,45427.98
334710,165985,60,5,67490.0,33745.0,67490.0
150134,23462,55,3,38001.600000000006,40535.04,48135.35999999999
485699,148854,61,3,101053.50000000001,107790.40000000001,128001.09999999999
86269,18944,51,3,20197.500000000004,21544.0,25583.5
96993,72289,53,1,4940.8,10869.76,8893.44
127978,92684,45,3,10588.2,11294.08,13411.72
226579,147980,28,4,27509.649999999998,20435.74,30653.610000000004
434418,97228,42,4,118016.49999999999,87669.40000000001,131504.09999999998
116555,84558,33,1,6399.400000000001,14078.68,11518.919999999998
321806,32030,62,4,101421.59999999999,75341.76000000001,113012.64000000001
261322,129825,60,1,26299.4,57858.68,47338.920000000006
171688,66378,43,2,26327.5,40017.8,38964.7
89023,29559,40,5,23785.600000000002,11892.800000000001,23785.59999999999
278975,16416,31,1,52511.8,115525.96,94521.24
309990,231829,39,4,27356.35,20321.86,30482.79
277033,151570,58,3,37638.90000000001,40148.16,47675.93999999999
204052,134962,25,1,13818.0,30399.6,24872.4
129159,34924,29,2,23558.75,35809.3,34866.95
97859,10749,21,4,30488.499999999996,22648.600000000002,33972.899999999994
450377,6044,49,2,111083.25,168846.54,164403.21
482501,372964,33,5,43814.8,21907.4,43814.799999999996
325537,106293,64,2,54811.0,83312.72,81120.28
352221,23344,54,3,98663.10000000002,105240.64,124973.25999999997
389995,75565,36,3,94329.00000000001,100617.6,119483.4
408306,280248,67,5,51223.200000000004,25611.600000000002,51223.19999999998
403207,239071,43,3,49240.80000000001,52523.520000000004,62371.67999999998
316670,236207,39,3,24138.900000000005,25748.16,30575.93999999999
99791,74346,52,1,5089.0,11195.8,9160.2
195285,5555,37,1,37946.0,83481.2,68302.8
146919,72833,39,3,22225.800000000003,23707.52,28152.679999999997
139773,99170,58,2,10150.75,15429.14,15023.11
273902,29587,39,1,48863.0,107498.6,87953.4
327687,94177,33,1,46702.0,102744.4,84063.6
401465,193334,44,1,41626.200000000004,91577.64,74927.15999999999
365659,152226,62,4,74701.54999999999,55492.58,83238.87000000001
231731,28998,35,1,40546.600000000006,89202.52,72983.87999999999
25786,14907,37,2,2719.75,4134.02,4025.2299999999996
114450,30777,49,1,16734.600000000002,36816.12,30122.27999999999
206362,32139,42,2,43555.75,66204.74,64462.509999999995
324192,148995,48,1,35039.4,77086.68000000001,63070.92
435783,24481,36,5,164520.80000000002,82260.40000000001,164520.8
247079,73164,20,4,60870.24999999999,45217.9,67826.85
37734,29109,63,5,3450.0,1725.0,3450.0
33786,26627,46,4,2505.6499999999996,1861.3400000000001,2792.01
135665,92463,21,5,17280.8,8640.4,17280.800000000003
211994,40301,49,5,68677.2,34338.6,68677.20000000001
78976,26735,49,5,20896.4,10448.2,20896.399999999998
186679,118362,68,5,27326.800000000003,13663.400000000001,27326.799999999996
425628,163222,30,4,91842.09999999999,68225.56,102338.34000000003
357749,128480,28,4,80244.15,59609.94,89414.91
363597,128485,26,4,82289.2,61129.12,91693.68
487082,328074,38,2,39752.0,60423.04,58832.96
450480,129124,21,5,128542.40000000001,64271.200000000004,128542.39999999997
299951,161784,29,4,48358.45,35923.42,53885.130000000005
468042,251896,43,4,75651.09999999999,56197.96,84296.94000000003
225908,117233,35,4,38036.25,28255.5,42383.25
157314,18832,25,4,48468.7,36005.32,54007.98
79328,19285,43,2,15010.75,22816.34,22215.91
270705,52852,28,3,65355.90000000001,69712.96,82784.13999999997
376470,165466,55,3,63301.20000000001,67521.28,80181.51999999999
201029,70353,28,1,26135.2,57497.44,47043.36
492293,33975,68,3,137495.40000000002,146661.76,174160.83999999997
487027,125003,29,5,144809.6,72404.8,144809.59999999998
322797,253216,36,5,27832.4,13916.2,27832.399999999998
445371,142421,32,2,75737.5,115121.0,112091.5
336286,70923,63,4,92877.04999999999,68994.38,103491.57
176679,43513,24,2,33291.5,50603.08,49271.42
220155,30672,47,1,37896.6,83372.52,68213.87999999999
479053,110408,55,1,73729.0,162203.8,132712.2
128777,91081,57,2,9424.0,14324.48,13947.52
191550,86714,60,3,31450.800000000003,33547.520000000004,39837.67999999999
149682,12496,22,1,27437.2,60361.840000000004,49386.96
66252,36212,26,1,6008.0,13217.6,10814.4
26040,13152,69,1,2577.6000000000004,5670.72,4639.679999999999
148053,117725,39,5,12131.2,6065.6,12131.199999999999
350023,143260,42,1,41352.600000000006,90975.72,74434.68
341724,50216,28,5,116603.20000000001,58301.600000000006,116603.19999999998
30620,13374,51,3,5173.800000000001,5518.72,6553.479999999999
240083,166315,48,4,25818.8,19179.68,28769.519999999997
122837,77052,69,1,9157.0,20145.4,16482.6
183194,90209,41,1,18597.0,40913.4,33474.6
476544,156894,54,4,111877.5,83109.0,124663.5
66944,41002,65,5,10376.800000000001,5188.400000000001,10376.8
79264,39830,44,4,13801.9,10252.84,15379.259999999998
408038,123159,42,5,113951.6,56975.8,113951.59999999999
217952,161526,39,3,16927.800000000003,18056.32,21441.879999999997
445445,108040,49,3,101221.50000000001,107969.6,128213.9
465713,70627,29,4,138280.09999999998,102722.36,154083.54000000004
21884,8121,46,4,4817.049999999999,3578.38,5367.570000000001
322864,14595,22,5,123307.6,61653.8,123307.59999999999
312128,113288,25,3,59652.00000000001,63628.8,75559.2
54999,27165,32,2,6958.5,10576.92,10298.58
128715,83648,49,4,15773.449999999999,11717.42,17576.130000000005
162553,75711,58,5,34736.8,17368.4,34736.799999999996
138950,88462,33,5,20195.2,10097.6,20195.199999999997
85625,33561,43,1,10412.800000000001,22908.16,18743.039999999997
400538,103163,44,1,59475.0,130845.0,107055.0
109713,27623,25,3,24627.000000000004,26268.8,31194.2
151220,20263,21,4,45834.95,34048.82,51073.23
409834,186649,30,3,66955.50000000001,71419.2,84810.3
263491,187859,50,5,30252.800000000003,15126.400000000001,30252.799999999996
350787,121189,63,4,80359.29999999999,59695.48,89543.22
323553,252595,32,2,17739.5,26964.04,26254.46
325692,132151,55,4,67739.34999999999,50320.66,75480.99
203172,25319,49,3,53355.90000000001,56912.96,67584.13999999998
116649,88209,25,4,9954.0,7394.400000000001,11091.599999999999
121401,89067,60,2,8083.5,12286.92,11963.58
262717,172556,29,3,27048.300000000003,28851.52,34261.17999999999
246277,137282,31,3,32698.500000000004,34878.4,41418.1
466188,365379,27,4,35283.149999999994,26210.34,39315.51000000001
230943,24834,35,5,82443.6,41221.8,82443.59999999999
130850,100775,40,1,6015.0,13233.0,10827.0
334422,70553,67,1,52773.8,116102.36,94992.84000000001
491149,252356,69,4,83577.54999999999,62086.18,93129.27000000002
53202,40265,60,1,2587.4,5692.28,4657.320000000001
127214,49938,32,4,27046.6,20091.760000000002,30137.64
130168,93383,56,5,14714.0,7357.0,14714.0
253888,111264,69,4,49918.399999999994,37082.24,55623.36000000001
378327,64070,27,1,62851.4,138273.08,113132.52000000002
328830,52193,30,3,82991.1,88523.84,105122.06
145890,98095,59,1,9559.0,21029.8,17206.2
490327,88764,40,3,120468.90000000002,128500.16,152593.93999999997
330613,230705,65,2,24977.0,37965.04,36965.96
299062,45345,54,5,101486.8,50743.4,101486.80000000002
322899,15861,30,2,76759.5,116674.44,113604.06
389143,198982,35,1,38032.200000000004,83670.84,68457.95999999999
339549,92781,37,3,74030.40000000001,78965.76,93771.83999999998
497583,239180,46,4,90441.04999999999,67184.78,100777.17000000001
236261,144640,53,5,36648.4,18324.2,36648.399999999994
125366,57650,63,3,20314.800000000003,21669.12,25732.079999999998
437046,160539,38,5,110602.8,55301.4,110602.80000000002
336359,50577,66,5,114312.8,57156.4,114312.80000000002
138352,64999,23,2,18338.25,27874.14,27140.61
417835,212111,51,4,72003.4,53488.240000000005,80232.36
78928,57158,32,3,6531.000000000001,6966.400000000001,8272.599999999999
424822,56138,54,2,92171.0,140099.92,136413.08
300276,86094,45,2,53545.5,81389.16,79247.34
239046,157385,58,2,20415.25,31031.18,30214.57
286567,178652,58,3,32374.500000000004,34532.8,41007.7
224247,7595,37,5,86660.8,43330.4,86660.79999999999
89611,39539,63,2,12518.0,19027.36,18526.64
384140,66568,26,5,127028.8,63514.4,127028.80000000002
250287,145079,33,3,31562.400000000005,33666.56,39979.03999999999
80210,18377,50,1,12366.6,27206.52,22259.88
37192,26822,33,2,2592.5,3940.6,3836.9
283113,172919,43,2,27548.5,41873.72,40771.78
264064,41087,53,4,78041.95,57974.020000000004,86961.02999999998
312799,151331,23,2,40367.0,61357.840000000004,59743.159999999996
65814,7489,41,4,20413.75,15164.5,22746.75
271697,189068,30,5,33051.6,16525.8,33051.600000000006
348402,13947,30,3,100336.50000000001,107025.6,127092.9
267668,111881,66,2,38946.75,59199.06,57641.19
360327,144262,39,5,86426.0,43213.0,86426.0
334614,84949,20,3,74899.50000000001,79892.8,94872.7
278464,141629,34,5,54734.0,27367.0,54734.0
375300,23691,65,4,123063.15,91418.34,137127.51
467679,188214,30,3,83839.50000000001,89428.8,106196.7
45993,32302,29,2,3422.75,5202.58,5065.67
32324,9667,27,3,6797.100000000001,7250.24,8609.659999999998
468573,263352,47,4,71827.34999999999,53357.46,80036.19000000003
492807,328224,55,5,65833.2,32916.6,65833.20000000001
295899,211342,20,1,16911.4,37205.08,30440.520000000004
195738,44661,49,1,30215.4,66473.88,54387.72
395837,93802,66,3,90610.50000000001,96651.2,114773.3
344380,155130,24,5,75700.0,37850.0,75700.0
34263,6552,68,5,11084.400000000001,5542.200000000001,11084.399999999998
46455,21243,46,1,5042.400000000001,11093.28,9076.319999999998
75546,42428,32,2,8279.5,12584.84,12253.66
53588,31592,68,2,5499.0,8358.48,8138.52
303973,185130,35,5,47537.200000000004,23768.600000000002,47537.19999999998
366859,41984,30,2,81218.75,123452.5,120203.75
169755,60133,38,5,43848.8,21924.4,43848.799999999996
31693,9142,68,5,9020.4,4510.2,9020.400000000001
216512,66291,60,5,60088.4,30044.2,60088.40000000001
312693,83554,66,3,68741.70000000001,73324.48,87072.81999999999
271666,73646,26,2,49505.0,75247.6,73267.4
406081,114530,63,5,116620.40000000001,58310.200000000004,116620.39999999997
379491,97358,67,3,84639.90000000001,90282.56,107210.53999999998
420084,11817,68,1,81653.40000000001,179637.48,146976.11999999997
425308,135571,58,4,101407.95,75331.62,112997.43
471247,355665,30,2,28895.5,43921.16,42765.34
381042,261653,36,3,35816.700000000004,38204.48,45367.819999999985
110933,57990,64,3,15882.900000000001,16941.760000000002,20118.339999999997
46273,33504,60,5,5107.6,2553.8,5107.599999999999
445646,305563,51,1,28016.600000000002,61636.52,50429.88
341715,53829,24,1,57577.200000000004,126669.84,103638.95999999999
344227,240621,39,3,31081.800000000003,33153.92,39370.28
318012,205721,56,5,44916.4,22458.2,44916.40000000001
434451,226870,44,4,72653.34999999999,53971.060000000005,80956.59000000003
303973,211179,68,2,23198.5,35261.72,34333.78
185413,27104,39,3,47492.700000000004,50658.880000000005,60157.419999999984
262379,153712,59,4,38033.45,28253.420000000002,42380.130000000005
195726,122472,48,2,18313.5,27836.52,27103.98
414265,108487,51,2,76444.5,116195.64,113137.86
340642,115601,44,3,67512.3,72013.12,85515.58000000002
187038,134147,62,5,21156.4,10578.2,21156.399999999998
259109,197562,33,2,15386.75,23387.86,22772.39
219303,95641,41,1,24732.4,54411.28,44518.32000000001
215293,158315,47,3,17093.4,18232.96,21651.64
227041,22379,37,3,61398.600000000006,65491.840000000004,77771.56
109416,81251,27,5,11266.0,5633.0,11266.0
118567,45452,32,5,29246.0,14623.0,29246.0
63484,34220,64,4,10242.4,7608.64,11412.96
287260,86839,33,5,80168.40000000001,40084.200000000004,80168.4
454806,359482,23,3,28597.200000000004,30503.68,36223.11999999999
462657,138676,35,1,64796.200000000004,142551.64,116633.15999999997
151279,98926,35,5,20941.2,10470.6,20941.199999999997
32671,14476,66,2,4548.75,6914.1,6732.15
335386,11803,21,2,80895.75,122961.54000000001,119725.70999999999
78687,10673,30,5,27205.600000000002,13602.800000000001,27205.59999999999
411004,80956,59,5,132019.2,66009.6,132019.19999999998
351836,17251,36,2,83646.25,127142.3,123796.45
465424,198166,50,5,106903.20000000001,53451.600000000006,106903.19999999998
440102,199683,65,4,84146.65,62508.94,93763.41
23838,14305,30,3,2859.9000000000005,3050.56,3622.5399999999995
480741,80113,48,4,140219.8,104163.28,156244.92
371950,164599,31,3,62205.30000000001,66352.32,78793.37999999998
451951,152053,57,2,74974.5,113961.24,110962.26
440296,278941,52,2,40338.75,61314.9,59701.35
171989,13871,26,3,47435.40000000001,50597.76,60084.83999999999
234395,43398,60,3,57299.100000000006,61119.04,72578.85999999999
287174,6381,69,5,112317.20000000001,56158.600000000006,112317.19999999998
335090,92620,49,3,72741.00000000001,77590.40000000001,92138.59999999999
471736,216224,28,3,76653.6,81763.84,97094.56
185783,120645,59,3,19541.4,20844.16,24752.44
305157,230614,57,2,18635.75,28326.34,27580.91
446037,150117,30,5,118368.0,59184.0,118368.0
438766,94771,28,2,85998.75,130718.1,127278.15
330428,65238,36,2,66297.5,100772.2,98120.3
60021,26223,68,3,10139.400000000001,10815.36,12843.239999999998
175786,56672,49,2,29778.5,45263.32,44072.18
345440,189051,57,2,39097.25,59427.82,57863.93
359961,19008,56,1,68190.6,150019.32,122743.08000000002
191076,85625,43,3,31635.300000000003,33744.32,40071.38
202365,129686,66,1,14535.800000000001,31978.76,26164.44
423684,154533,68,4,94202.84999999999,69979.26000000001,104968.89000000001
98000,18064,64,5,31974.4,15987.2,31974.399999999998
152004,22019,47,1,25997.0,57193.4,46794.6
484260,37779,54,1,89296.20000000001,196451.64,160733.15999999997
131422,31025,20,1,20079.4,44174.68,36142.920000000006
346761,207493,62,4,48743.799999999996,36209.68,54314.52000000001
45491,24553,53,4,7328.299999999999,5443.88,8165.820000000001
153322,61263,54,1,18411.8,40505.96,33141.24
22681,6401,35,2,4070.0,6186.4,6023.6
331045,22427,30,4,108016.29999999999,80240.68000000001,120361.02
43263,10984,25,4,11297.65,8392.54,12588.809999999998
156199,109893,33,3,13891.800000000003,14817.92,17596.28
340533,98159,26,2,60593.5,92102.12,89678.38
244811,39311,43,3,61650.00000000001,65760.0,78090.0
241620,60195,24,3,54427.50000000001,58056.0,68941.5
380392,241587,66,5,55522.0,27761.0,55522.0
73111,25748,56,2,11840.75,17997.94,17524.31
361362,181205,50,1,36031.4,79269.08,64856.520000000004
148301,40486,57,3,32344.500000000004,34500.8,40969.7
408189,94638,35,4,109742.84999999999,81523.26000000001,122284.89000000001
225702,111836,21,2,28466.5,43269.08,42130.42
343994,216781,23,5,50885.200000000004,25442.600000000002,50885.19999999998
293408,169517,31,3,37167.3,39645.12,47078.579999999994
482221,310168,28,2,43013.25,65380.14,63659.61
194903,76220,37,5,47473.200000000004,23736.600000000002,47473.19999999998
231759,121104,54,4,38729.25,28770.3,43155.45
